# 2026-09-05 の配信・ラジオ系イベント削除 (196ebb6 / db62db3) のうち CloudKit に残っていた分。
# events / shows / show_cast は消えていたが、setlist_items / setlist_performers と、
# それでしか歌われていなかったカバー曲 (songs / song_artists) が残り、日次 export で孤児として復活した。
# SetlistPerformer 779 / SetlistItem 559 / SongArtist 3 / Song 100
SetlistPerformer	setlist_performers-sh_L0001_0001-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0001_0002-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0001_0003-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0001_0003-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0009_0043-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0009_0043-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0009_0043-765as_萩原雪歩
SetlistPerformer	setlist_performers-sh_L0021_0113-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0021_0113-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0021_0113-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0021_0114-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0021_0114-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0021_0114-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0021_0114-765as_菊地真
SetlistPerformer	setlist_performers-sh_L0021_0114-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0025_0162-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0025_0162-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0025_0162-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0025_0163-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0025_0163-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0025_0163-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0025_0164-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0025_0164-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0025_0164-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0026_0165-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0026_0165-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0026_0165-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0026_0166-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0026_0166-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0026_0166-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0026_0167-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0026_0167-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0026_0167-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0041_0284-765as_我那覇響
SetlistPerformer	setlist_performers-sh_L0041_0285-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0041_0286-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0041_0287-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0041_0287-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0041_0288-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0041_0288-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0041_0288-765as_我那覇響
SetlistPerformer	setlist_performers-sh_L0041_0288-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0041_0288-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0044_0293-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0044_0293-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0044_0293-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0044_0295-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0044_0295-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0044_0295-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0044_294-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0044_294-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0044_294-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0049_0328-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0049_0328-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0049_0329-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0049_0329-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0049_0330-765as_我那覇響
SetlistPerformer	setlist_performers-sh_L0049_0330-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0049_0331-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0049_0331-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0049_0331-765as_我那覇響
SetlistPerformer	setlist_performers-sh_L0049_0332-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0049_0332-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0049_0332-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0049_0333-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0049_0333-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0049_0333-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0049_0333-765as_我那覇響
SetlistPerformer	setlist_performers-sh_L0049_0333-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0049_0333-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0061_0452-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0061_0452-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0061_0452-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0061_0452-765as_菊地真
SetlistPerformer	setlist_performers-sh_L0061_0453-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0061_0453-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0061_0453-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0061_0453-765as_菊地真
SetlistPerformer	setlist_performers-sh_L0062_0457-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0062_0458-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0062_0459-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0062_0460-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0062_0460-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0062_0460-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0062_0461-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0062_0461-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0062_0461-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0062_0461-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0062_0461-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0062_454-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0062_455-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0062_456-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0078_0607-765as_萩原雪歩
SetlistPerformer	setlist_performers-sh_L0078_0607-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0078_0608-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0078_0608-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0078_0608-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0078_0609-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0078_0609-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0078_0609-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0078_0609-765as_萩原雪歩
SetlistPerformer	setlist_performers-sh_L0078_0609-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0078_0610-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0078_0610-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0078_0610-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0078_0610-765as_萩原雪歩
SetlistPerformer	setlist_performers-sh_L0078_0610-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0078_606-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0078_606-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0078_606-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0078_606-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0089_0661-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0089_0661-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0089_0661-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0089_0661-765as_萩原雪歩
SetlistPerformer	setlist_performers-sh_L0089_0662-765as_四条貴音
SetlistPerformer	setlist_performers-sh_L0089_0662-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0089_0662-765as_秋月律子
SetlistPerformer	setlist_performers-sh_L0089_0662-765as_萩原雪歩
SetlistPerformer	setlist_performers-sh_L0092_0684-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0092_0684-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0092_0684-765as_菊地真
SetlistPerformer	setlist_performers-sh_L0092_0685-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0092_0685-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0092_0686-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0092_0686-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0092_0686-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0092_0686-765as_菊地真
SetlistPerformer	setlist_performers-sh_L0092_0686-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0092_0687-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0092_0687-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0092_0687-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0092_0687-765as_菊地真
SetlistPerformer	setlist_performers-sh_L0092_0687-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0092_683-765as_双海亜美
SetlistPerformer	setlist_performers-sh_L0092_683-765as_双海真美
SetlistPerformer	setlist_performers-sh_L0092_683-765as_星井美希
SetlistPerformer	setlist_performers-sh_L0092_683-765as_菊地真
SetlistPerformer	setlist_performers-sh_L0092_683-765as_高槻やよい
SetlistPerformer	setlist_performers-sh_L0100_0794-765as_天海春香
SetlistPerformer	setlist_performers-sh_L0100_0794-765as_如月千早
SetlistPerformer	setlist_performers-sh_L0100_0795-765as_四条貴音
