song_id	title	artist	setlist_count
cg_wet	WET	星輝子	1
cg_youre_stars_shine_on_me_for_miku_rearrange_mix	You're stars shine on me 〜For Miku Rearrange MIX〜	前川みく	1
cg_《town》	《TOWN》		1
cg_おおさか狂騒曲	おおさか！？狂騒曲	難波笑美、椎名法子、前川みく	1
cg_お願いシンデレラ_ゴージャストロピカル_ver	お願い！シンデレラ 〜ゴージャス・トロピカル Ver.〜	島村卯月、遊佐こずえ、早坂美玲、黒埼ちとせ、白雪千夜、佐城雪美、結城晴、久川颯、小関麗奈、的場梨沙、ナターリア、村上巴、	1
cg_お願いシンデレラハピハピver	お願い！シンデレラ(ハピ☆ハピVer.)	CINDERELLA GIRLS for あんきら、双葉杏	1
cg_こいかぜ_ー花葉ー	こいかぜ ー花葉ー	高垣楓	1
cg_さいきっくうぉんちゅー	さいきっく☆うぉんちゅー！	堀裕子	1
cg_とくとく_とく	とくとく…… とく……	佐城雪美	1
cg_ひだまりの中で	ひだまりの中で	小日向美穂	1
cg_ましゅまろキッス_-for_riina_rearrange_mix-	ましゅまろ☆キッス -For Riina rearrange MIX-	多田李衣菜	1
cg_わたぐも	わたぐも	赤城みりあ	1
cg_アツアツマカロニグラタン	アツアツ♪マカロニグラタン	五十嵐響子	1
cg_イケナイgo_ahead	イケナイGO AHEAD	櫻井桃華、橘ありす、村上巴	1
cg_イーリャンサンキュー	イーリャンサンキュー	天真飯店（中野有香、三村かな子、大和亜季、前川みく、久川凪）	1
cg_オトメゴコロ更新中	オトメゴコロ更新中	ハートリット（辻野あかり、関裕美）	1
cg_クロスオーバー	クロス×オーバー！	new generations（島村卯月、渋谷凛、本田未央、砂塚あきら、夢見りあむ）	1
cg_ゴキゲンparty_night_-dance_remix-	ゴキゲンParty Night -Dance!!!!!!!!!!!!!!! Remix-	アナスタシア、緒方智絵里、神谷奈緒、川島瑞樹、輿水幸子、小早川紗枝、佐久間まゆ、白坂小梅、高森藍子、十時愛梨、日野茜、北	1
cg_サラバ、愛しき悲しみたちよ	サラバ、愛しき悲しみたちよ		1
cg_ショコラティアラ_-before_sunrise_remix-	ショコラ・ティアラ -Before Sunrise Remix-	三村かな子	1
cg_ススメオトメ_jewel_parade_-blooming_floral_remix-	ススメ☆オトメ 〜jewel parade〜 -Blooming Floral Remix-	CINDERELLA PROJECT	1
cg_スマイルファンタジー	スマイルファンタジー	＼ゴライコー ! ／（道明寺歌鈴、鷹富士茄子、城ヶ崎莉嘉、川島瑞樹、アナスタシア）	1
cg_ツインテールの風	ツインテールの風	小日向美穂、城ヶ崎美嘉、速水奏	1
cg_ネコドルオーバーザワールド	ネコドル☆オーバー・ザ・ワールド	前川みく	1
cg_バラカストーリア_月と太陽に祝福を	バラカストーリア 〜月と太陽に祝福を〜	ソル・カマル（ナターリア、ライラ）	1
cg_ヒトトキトキメキ	ヒトトキトキメキ	十時愛梨	1
cg_ミツボシ_-happily_ever_after_remix-	ミツボシ☆☆★ -Happily Ever After Remix-	本田未央	1
cg_ミツボシ_for_minami_rearrange_mix	ミツボシ☆☆★ 〜For Minami rearrange MIX〜	新田美波	1
cg_ロマンスの神様	ロマンスの神様		1
cg_印象	印象	浜口あやめ、白菊ほたる、三船美優	1
cg_夢幻ノ救憐唱_堕チル星ノ調ベ	夢幻ノ救憐唱 〜堕チル星ノ調ベ〜	神崎蘭子	1
cg_愛の讃歌	愛の讃歌	櫻井桃華	1
cg_桜の風	桜の風	アナスタシア、五十嵐響子、依田芳乃	1
cg_禍魂朧夜	禍魂朧夜	黒百合夜叉（浜口あやめ、村上巴、塩見周子）	1
cg_秋風に手を振って	秋風に手を振って	相葉夕美、多田李衣菜、中野有香	1
cg_秘密のトワレ_-midnight_lab_remix-	秘密のトワレ -Midnight Lab Remix-	神谷奈緒	1
cg_紅	紅		1
cg_純情接近story	純情接近STORY	島村卯月	1
cg_花のことば	花のことば	相葉夕美	1
cg_読んで甘辛script	読んで！甘辛Script	三村かな子	1
cg_風色メロディ_for_mio_rearrange_mix	風色メロディ 〜For Mio rearrange MIX〜	本田未央	1
gakuen_mystage	MY STAGE	雨夜燕	1
gakuen_the_cute	The Cute!!!	藤田ことね	1
ll_aion_no_uta	哀温ノ詩	エマ・ヴェルデ（指出毬亜）	1
ll_alternate	オルタネイト	CatChu!（澁谷かのん、平安名すみれ、米女メイ）	1
ll_aozora_jumping_heart	青空Jumping Heart	Aqours	1
ll_audrey	オードリー	桜坂しずく（前田佳織里）	1
ll_butterfly	Butterfly	近江彼方（鬼頭明里）	1
ll_chase	CHASE!	優木せつ菜（林鼓子）	1
ll_colorful_dreams_smiles	Colorful Dreams! Colourful Smiles!	虹ヶ咲学園スクールアイドル同好会×シャイニーカラーズ	1
