song_id	title	artist	setlist_count
ll_dancing_raspberry	Dancing Raspberry	5yncri5e!（鬼塚冬毬、桜小路きな子、嵐千砂都、若菜四季、鬼塚夏美）	1
ll_day1	Day1	Liella!	1
ll_do_do_do	ド！ド！ド！	みらくらぱーく！（大沢瑠璃乃、藤島慈）	1
ll_dream_believers	Dream Believers	蓮ノ空女学院スクールアイドルクラブ	1
ll_dream_with_you	Dream with You	上原歩夢（大西亜玖璃）	1
ll_dreamy_color	DREAMY COLOR	Aqours	1
ll_eien_no_euphoria	永遠のEuphoria	蓮ノ空女学院スクールアイドルクラブ×シンデレラガールズ	1
ll_eutopia	Eutopia	鐘嵐珠（法元明菜）	1
ll_fortune_movie	フォーチュンムービー	香里有佐、木戸衣吹、絵森彩、坂倉花、花宮初奈、楡井希実、田中有紀、河野ひより	1
ll_fukashina_blue	不可視なブルー	KALEIDOSCORE（ウィーン・マルガレーテ、唐可可、葉月恋）	1
ll_genyou_yakou	眩耀夜行	スリーズブーケ（日野下花帆、乙宗梢）	1
ll_hakuchu_a_la_mode	ハクチューアラモード	中島由貴、菅叶和、麻倉もも	1
ll_holiday_holiday	Holiday∞Holiday	スリーズブーケ（日野下花帆、乙宗梢）	1
ll_jump_into_the_new_world	Jump Into the New World	Liella!	1
ll_just_believe	Just Believe!!!	虹ヶ咲学園スクールアイドル同好会	1
ll_ketsui_no_hikari	決意の光	三船栞子（小泉萌香）	1
ll_kira_kira_sensation	KiRa-KiRa Sensation!	μ's	1
ll_knot	KNOT	DOLLCHESTRA（夕霧綴理、村野さやか）	1
ll_love_u_my_friends	Love U my friends	虹ヶ咲学園スクールアイドル同好会	1
ll_meccha_going	めっちゃGoing!!	宮下愛（村上奈津実）	1
ll_mirai_no_bokura	未来の僕らは知ってるよ	Aqours	1
ll_mitaiken_horizon	未体験HORIZON	Aqours×ミリオンライブ！	1
ll_muteki_kyu_believer	無敵級*ビリーバー	中須かすみ（相良茉優）	1
ll_nijiiro_passions	虹色Passions!	関根瞳、田中ちえ美、絵森彩	1
ll_no_brand_girls	No brand girls	μ's	1
ll_nonfiction_hero_show	ノンフィクションヒーローショー	みらくらぱーく！（大沢瑠璃乃、藤島慈）	1
ll_on_your_mark	On your mark	蓮ノ空女学院スクールアイドルクラブ	1
ll_ryoran_victory_road	繚乱！ビクトリーロード	クロスユニット大規模	1
ll_snow_halation	Snow halation	アイドルマスターシリーズ（μ'sカバー）	1
ll_sore_wa_bokutachi_no_kiseki	それは僕たちの奇跡	μ's	1
ll_star_sengen	スター宣言	Liella!	1
ll_tokimeki_runners	TOKIMEKI Runners	虹ヶ咲学園スクールアイドル同好会	1
ll_tokonatsu_sunshine	常夏☆サンシャイン	Liella!	1
ll_toy_doll	Toy Doll	ミア・テイラー（内田秀）	1
ll_tragic_drops	Tragic Drops	DOLLCHESTRA（夕霧綴理、村野さやか）	1
ll_tsunagaru_connect	ツナガルコネクト	天王寺璃奈（田中ちえ美）	1
ll_vitamin_summer	ビタミンSUMMER!	Liella!	1
ll_watashi_no_symphony	私のSymphony	Liella!×シンデレラガールズ	1
ll_watcha_gonna_do	わちゅごなどぅー	虹ヶ咲学園スクールアイドル同好会＋高咲侑（矢野妃菜喜）	1
ll_water_blue_new_world	WATER BLUE NEW WORLD	Aqours	1
ll_wonderful_rush	Wonderful Rush	μ's	1
ll_yume_no_tobira	ユメノトビラ	μ's	1
ml_beautiful_believer	Beautiful Believer	所恵美	1
ml_clover_days	Clover Days	Clover（矢吹可奈、北沢志保、箱崎星梨花、高坂海美）	1
ml_colors_on_canvas	COLORS ON CANVAS!	ロコ	1
ml_cross_the_future	Cross the future	最上静香	1
ml_detective_high_恋探偵物語	DETECTIVE HIGH! 〜恋探偵物語〜	双海真美	1
ml_discord_area	Discord Area	秋月律子	1
ml_do_the_idol_謹賀新年リミックス	Do the IDOL!! 〜謹賀新年リミックス〜	伊吹翼、エミリー スチュアート、七尾百合子、天空橋朋花、永吉昴	1
ml_enjoyfeel	Enjoy＆Feel	桜守歌織	1
