song_id	title	artist	setlist_count
cg_がおちゅーさふぁりぱーく	がおちゅー♪さふぁりぱーく！	がおがおわんだぁ（市原仁奈、三船美優、及川雫、向井拓海）	0
cg_こいかぜ_-night_wind_remix-	こいかぜ -Night Wind Remix-	鷺沢文香	0
cg_こいかぜ_ー序章ー	こいかぜ ー序章ー	高垣楓	0
cg_こいかぜ_ー紺碧ー	こいかぜ ー紺碧ー	高垣楓	0
cg_そのままで	そのままで	安部菜々	0
cg_つぼみ_-djtekinasomething_aka_ゆよゆっぺ_remix-	つぼみ -DJ'TEKINA//SOMETHING a.k.a ゆよゆっぺ Remix-	THE IDOLM@STER CINDERELLA GIRLS for BEST5!（塩見周子、前川みく、高垣楓、相葉夕	0
cg_とどけアイドル_-_しんげきremix_-	とどけ！アイドル - しんげきRemix -	本田未央、諸星きらり	0
cg_アタシポンコツアンドロイド_-北谷光浩_remix-	アタシポンコツアンドロイド -北谷光浩 Remix-	双葉杏、前川みく、島村卯月、小日向美穂、安部菜々	0
cg_ショコラティアラ_for_miria_rearrange_mix	ショコラ・ティアラ 〜For Miria rearrange MIX〜	赤城みりあ	0
cg_ススメオトメ_jewel_parade_-_しんげきremix_-	ススメ☆オトメ 〜jewel parade〜 - しんげきRemix -	城ヶ崎美嘉、城ヶ崎莉嘉	0
cg_スパイスパラダイス_カレーメシ_ver	スパイスパラダイス 〜カレーメシ ver.〜	ポジティブパッション（本田未央、日野茜、高森藍子）	0
cg_ゼロトゥワン	ゼロトゥワン!!	U149（橘ありす、櫻井桃華、赤城みりあ、的場梨沙、結城晴、佐々木千枝、龍崎薫、市原仁奈、古賀小春）	0
cg_メッセージ_-_しんげきremix_-	メッセージ - しんげきRemix -	安部菜々、緒方智絵里	0
cg_レッドソール_-烏屋茶房_remix-	レッド・ソール -烏屋茶房 Remix-	Flamme Martini（桐生つかさ、三船美優、星輝子、藤原肇）	0
cg_ヴィーナスシンドローム_for_ranko_rearrange_mix	ヴィーナスシンドローム 〜For Ranko rearrange MIX〜	神崎蘭子	0
cg_千夜一夜alf_layla_wa_layla	千夜一夜(Alf Layla wa Layla)	ライラ	0
cg_大好きのブーケ	大好きのブーケ	五十嵐響子、佐久間まゆ、相葉夕美	0
cg_私色のプレリュード	私色のプレリュード	水本ゆかり	0
cg_華蕾夢ミル狂詩曲_魂ノ導_-for_anzu_rearrange_mix-	華蕾夢ミル狂詩曲 〜魂ノ導〜 -For Anzu rearrange MIX-	双葉杏	0
cg_輝く世界の魔法_しんげきremix-	輝く世界の魔法 – しんげきRemix-	アナスタシア、渋谷凛	0
gakuen_cosmetic_redalice_remix	Cosmetic (REDALiCE Remix)	十王星南	0
gakuen_ego_nor_remix	EGO (Nor Remix)	花海咲季	0
gakuen_feel_jewel_dream_james_landino_remix	Feel Jewel Dream (James Landino Remix)	有村麻央	0
gakuen_kira_kira_r-906_remix	Kira Kira (r-906 Remix)	紫雲清夏	0
gakuen_luna_say_maybe_gaburyu_remix	Luna say maybe (gaburyu Remix)	月村手毬	0
gakuen_luv_石濱翔_remix	L.U.V (石濱 翔 Remix)	姫崎莉波	0
gakuen_the_rolling_riceball_lindaai-cue_remix	The Rolling Riceball (LindaAI-CUE Remix)	花海佑芽	0
gakuen_yellow_big_bang_cosmo_remix	Yellow Big Bang! (cosMo@暴走P Remix)	藤田ことね	0
gakuen_クライアイ	クライアイ	雨夜燕	0
gakuen_ツキノカメ_shinpei_nasuno_remix	ツキノカメ (Shinpei Nasuno Remix)	秦谷美鈴	0
gakuen_ミラクルナナウ_佐藤貴文_remix	ミラクルナナウ(ﾟ∀ﾟ)！ (佐藤貴文 Remix)	月村手毬、花海咲季、藤田ことね	0
gakuen_メクルメ_pas_tasta_remix	メクルメ (PAS TASTA Remix)	篠澤広	0
gakuen_仮装狂騒曲_原口沙輔_remix	仮装狂騒曲 (原口沙輔 Remix)	倉本千奈、月村手毬、篠澤広	0
gakuen_憧れをいっぱい_tomggg_remix	憧れをいっぱい (Tomggg Remix)	倉本千奈	0
gakuen_白線_やしきん_remix	白線 (やしきん Remix)	葛城リーリヤ	0
ml_7daysaweek北上麗花ver	7Days A Week!! (北上麗花 Ver.)	北上麗花	0
ml_7daysaweek松田亜利沙ver	7Days A Week!! (松田亜利沙 Ver.)	松田亜利沙	0
ml_7daysaweek真壁瑞希ver	7Days A Week!! (真壁瑞希 Ver.)	真壁瑞希	0
ml_7daysaweek馬場このみver	7Days A Week!! (馬場このみ Ver.)	馬場このみ	0
ml_7daysaweek高山紗代子ver	7Days A Week!! (高山紗代子 Ver.)	高山紗代子	0
ml_addicted_snails_house_remix	addicted (Snail's House Remix)	四条貴音	0
ml_be_my_boynyankobrq_remix	Be my Boy（nyankobrq Remix）	百瀬莉緒	0
ml_believe_clover	Believe Clover	Clover（矢吹可奈、北沢志保、箱崎星梨花、高坂海美）	0
ml_believe_my_change_teddyloid_remix	Believe my change! (TeddyLoid Remix)	伊吹翼	0
ml_bigバルーンko3_remix	Bigバルーン◎（KO3 Remix）	双海亜美、永吉昴、野々原茜、馬場このみ	0
ml_birth_of_color_kiwi_remix	Birth of Color (KiWi Remix)	BIRTH（菊地真、萩原雪歩、舞浜歩、三浦あずさ、矢吹可奈）	0
ml_bitter_sweet_チバニャン_remix	bitter sweet (チバニャン Remix)	豊川風花	0
ml_blue_symphony_teddyloid_remix	Blue Symphony (TeddyLoid Remix)	如月千早、北沢志保、田中琴葉、所恵美	0
ml_bouncing_smiledj_wildparty_remix	BOUNCING♪ SMILE!（DJ WILDPARTY Remix)	大神環	0
ml_brand_new_theater_brand_new_year_ver	Brand New Theater! 〜Brand New Year Ver.〜	765 MILLION ALLSTARS（天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中	0
