song_id	candidate_url	candidate_title	note
ml_legend_girlsfu_mou_remix	https://www.uta-net.com/song/146948/	天海春香(中村繪里子)・天空橋朋花(小岩井ことり)・七尾百合子(伊藤美来)・箱崎星梨花(麻倉もも)・最上静香(田所あずさ) Legend Girls!!
ml_liars_good_bye	https://www.uta-net.com/song/167594/	秋月律子(若林直美) Liar's good bye
ml_liars_good_bye_teddyloid_remix	https://www.uta-net.com/song/167594/	秋月律子(若林直美) Liar's good bye
ml_like_twinkling_stars	https://www.uta-net.com/song/332993/	篠宮可憐(近藤唯)、双海真美(下田麻美)、四条貴音(原由実)、エミリースチュアート(郁原ゆう)、豊川風花(末柄里恵) Like twinkling STARS
ml_lullaby_for_armors	https://www.uta-net.com/song/369281/	星井美希(長谷川明子)、北沢志保(雨宮天)、エミリースチュアート(郁原ゆう)、高山紗代子(駒形友梨)、中谷育(原嶋あかり) Lullaby for Armors
ml_maria_traptanchiky_remix	https://www.uta-net.com/song/146950/	天空橋朋花(小岩井ことり) Maria Trap
ml_marionetteは眠らない_teddyloid_remix	https://www.uta-net.com/song/152996/	星井美希(長谷川明子)・伊吹翼(Machico)・北上麗花(平山笑美)・ジュリア(寺川愛美) Marionetteは眠らない
ml_my_style_our_styleko3_remix	https://www.uta-net.com/song/174899/	周防桃子(渡部恵子) MY STYLE! OUR STYLE!!!!
ml_poker_poker_toriena_remix	https://www.uta-net.com/song/151727/	真壁瑞希(阿部里果) POKER POKER
ml_precious_grain_teddyloid_remix	https://www.uta-net.com/song/146949/	最上静香(田所あずさ) Precious Grain
ml_pretty_dreamerチバニャン_remix	https://www.uta-net.com/song/148525/	我那覇響(沼倉愛美)・春日未来(山崎はるか)・豊川風花(末柄里恵)・望月杏奈(夏川椎菜)・横山奈緒(渡部優衣) PRETTY DREAMER
ml_prima_princess	https://www.uta-net.com/song/390953/	松田亜利沙(村川梨衣),エミリースチュアート(郁原ゆう),高坂海美(上田麗奈),佐竹美奈子(大関英里),田中琴葉(種田梨沙) Prima Princess!!
ml_rebelliontanchiky_remix	https://www.uta-net.com/song/148526/	我那覇響(沼倉愛美) Rebellion
ml_sentimental_venus_teddyloid_remix	https://www.uta-net.com/song/151724/	水瀬伊織(釘宮理恵)・エミリー スチュアート(郁原ゆう)・真壁瑞希(阿部里果)・百瀬莉緒(山口立花子) Sentimental Venus
ml_shimmer	https://www.uta-net.com/song/384181/	望月杏奈(夏川椎菜)、七尾百合子(伊藤美来)、双海亜美(下田麻美)、春日未来(山崎はるか) SHIMMER
ml_shooting_stars_beatnine_remix	https://www.uta-net.com/song/170686/	クレシェンドブルー Shooting Stars
ml_smiley_days_teddyloid_remix	https://www.uta-net.com/song/167592/	我那覇響(沼倉愛美) smiley days
ml_snow_whitedé_dé_mouse_remix	https://www.uta-net.com/song/150155/	如月千早(今井麻美) Snow White
ml_standing_alive_nor_remix	https://www.uta-net.com/song/182563/	ARRIVE STANDING ALIVE
ml_stereophonic_isotonic_nyankobrq_remix	https://www.uta-net.com/song/182560/	ロコ(中村温姫) STEREOPHONIC ISOTONIC
ml_super_funky_piece	https://www.uta-net.com/song/319253/	我那覇響(沼倉愛美) Super Funky Piece!!
ml_super_loverhylen_remix	https://www.uta-net.com/song/174898/	横山奈緒(渡部優衣) Super Lover
ml_super_size_love_yuce_remix	https://www.uta-net.com/song/178927/	佐竹美奈子(大関英里) SUPER SIZE LOVE!!
ml_thank_you_giga_remix	https://www.uta-net.com/song/145311/	765 MILLIONSTARS Thank You!
ml_thank_you_teddyloid_remix	https://www.uta-net.com/song/145311/	765 MILLIONSTARS Thank You!
ml_thank_yousnails_house_remix	https://www.uta-net.com/song/145311/	765 MILLIONSTARS Thank You!
ml_thank_youtaku_takahashi_remix	https://www.uta-net.com/song/145311/	765 MILLIONSTARS Thank You!
