song_id	title	artist	setlist_count
ml_in_the_name_of_love_teddyloid_remix	...In The Name Of。 ...LOVE? (TeddyLoid Remix)	真壁瑞希	0
ml_just_be_myself_dummy_dog_remix	Just be myself!! (Dummy Dog Remix)	如月千早	0
ml_legend_girlsfu_mou_remix	Legend Girls!!（fu_mou Remix）	天海春香、天空橋朋花、七尾百合子、箱崎星梨花、最上静香	0
ml_liars_good_bye	Liar's good bye	秋月律子	0
ml_liars_good_bye_teddyloid_remix	Liar's good bye (TeddyLoid Remix)	秋月律子	0
ml_like_twinkling_stars	Like twinkling STARS	FantasticLight（篠宮可憐、双海真美、エミリー スチュアート、四条貴音、豊川風花）	0
ml_lullaby_for_armors	Lullaby for Armors	星井美希、北沢志保、エミリー スチュアート、高山紗代子、中谷育	0
ml_maria_traptanchiky_remix	Maria trap（Tanchiky Remix）	天空橋朋花	0
ml_marionetteは眠らない_teddyloid_remix	Marionetteは眠らない (TeddyLoid Remix)	星井美希、伊吹翼、北上麗花、ジュリア	0
ml_my_style_our_styleko3_remix	MY STYLE! OUR STYLE!!!!（KO3 Remix)	周防桃子	0
ml_poker_poker_toriena_remix	POKER POKER (TORIENA Remix)	真壁瑞希	0
ml_precious_grain_teddyloid_remix	Precious Grain (TeddyLoid Remix)	最上静香	0
ml_pretty_dreamerチバニャン_remix	PRETTY DREAMER（チバニャン Remix）	我那覇響、春日未来、豊川風花、望月杏奈、横山奈緒	0
ml_prima_princess	Prima Princess!!	松田亜利沙、エミリー スチュアート、高坂海美、佐竹美奈子、田中琴葉	0
ml_rebelliontanchiky_remix	Rebellion（Tanchiky Remix）	我那覇響	0
ml_sentimental_venus_teddyloid_remix	Sentimental Venus (TeddyLoid Remix)	水瀬伊織、エミリー スチュアート、真壁瑞希、百瀬莉緒	0
ml_shimmer	SHIMMER	望月杏奈、七尾百合子、春日未来、双海亜美	0
ml_shooting_stars_beatnine_remix	Shooting Stars (BEATNINE Remix)	クレシェンドブルー（最上静香、北上麗花、北沢志保、野々原茜、箱崎星梨花）	0
ml_smiley_days_teddyloid_remix	smiley days (TeddyLoid Remix)	我那覇響	0
ml_snow_whitedé_dé_mouse_remix	Snow White（DÉ DÉ MOUSE Remix）	如月千早	0
ml_standing_alive_nor_remix	STANDING ALIVE (Nor Remix)	ARRIVE（篠宮可憐、四条貴音、島原エレナ、百瀬莉緒、ロコ）	0
ml_stereophonic_isotonic_nyankobrq_remix	STEREOPHONIC ISOTONIC (nyankobrq Remix)	ロコ	0
ml_super_funky_piece	Super Funky Piece!!	我那覇響	0
ml_super_loverhylen_remix	Super Lover（Hylen Remix)	横山奈緒	0
ml_super_size_love_yuce_remix	SUPER SIZE LOVE!! (YUC'e Remix)	佐竹美奈子	0
ml_thank_you_giga_remix	Thank You! (Giga Remix)	765 MILLIONSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天	0
ml_thank_you_teddyloid_remix	Thank You! (TeddyLoid Remix)	765 MILLIONSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天	0
ml_thank_yousnails_house_remix	Thank You!（Snail's House Remix）	765 MILLIONSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天	0
ml_thank_youtaku_takahashi_remix	Thank You!（☆Taku Takahashi Remix）	765 MILLIONSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天	0
