song_id	title	artist	setlist_count
ml_enterpleasure	ENTER→PLEASURE	望月杏奈	1
ml_fairy_daysは絶え間ない	Fairy Daysは絶え間ない	ロコ、四条貴音、如月千早、二階堂千鶴、最上静香	1
ml_fu-wa-du-wa	Fu-Wa-Du-Wa	菊地真、双海真美、島原エレナ、舞浜 歩	1
ml_gift_sign	Gift Sign	最上静香	1
ml_i_do	I Do	三浦あずさ	1
ml_irodori	Irodori	北上麗花	1
ml_its_me	it's me	馬場このみ	1
ml_kawaii_of_the_world	K・A・W・A・I・I  of the WORLD!	野々原茜	1
ml_luvliminal_image	Luvliminal image	百瀬莉緒、宮尾美也、ジュリア、星井美希	1
ml_moonrise_belief	Moonrise Belief	天空橋朋花	1
ml_purple_sky	Purple Sky	北沢志保	1
ml_sing_a_wing_song	Sing a Wing Song	田中琴葉	1
ml_smiley_days	smiley days	我那覇響	1
ml_sparkers	SPARKERS	高山紗代子	1
ml_stellar_light	Stellar Light	ステラ（四条貴音、萩原雪歩、天海春香、水瀬伊織）	1
ml_sunriser	SunRiser	ソル（双海亜美、秋月律子、高槻やよい、双海真美、星井美希）	1
ml_supersonic_booster	Supersonic Booster!	ShineLight（秋月律子、七尾百合子、島原エレナ、馬場このみ、北上麗花）	1
ml_texting_you	Texting you	高山紗代子、野々原茜、所恵美	1
ml_to	To...	馬場このみ	1
ml_unknown_boxの開き方	Unknown Boxの開き方	MILLIONSTARS Team6th（徳川まつり、エミリー スチュアート、木下ひなた、島原エレナ、永吉昴）	1
ml_walking_on_the_square	Walking on the Square	宮尾美也	1
ml_your_home_town	”Your” HOME TOWN	木下ひなた	1
ml_あたためますか	あたためますか？	佐竹美奈子	1
ml_きみがくれた言葉があるから	きみがくれた言葉があるから	福田のり子	1
ml_しあわせエンドロール	しあわせエンドロール	春日未来	1
ml_わたしは花あなたは太陽	わたしは花、あなたは太陽	FleurS（七尾百合子、馬場このみ、周防桃子）	1
ml_アイドルはかく語りき	アイドルは、かく語りき	松田亜利沙	1
ml_アロー彗星	アロー彗星	ジュリア	1
ml_エンダーエンダー	エンダーエンダー	北上麗花、ロコ、伊吹翼、箱崎星梨花、舞浜歩	1
ml_キミが真ん中にいた	キミが真ん中にいた	中谷育	1
ml_サウンドオブビギニング	サウンド・オブ・ビギニング	RisingLight（田中琴葉、ロコ、周防桃子、二階堂千鶴、宮尾美也）	1
ml_シャルウィーダンス	シャル・ウィー・ダンス？	徳川まつり	1
ml_スポットライトミラーランド	スポットライト・ミラーランド	望月杏奈	1
ml_ハッピーマイガーデン	ハッピーマイガーデン	木下ひなた	1
ml_ビギナーズストライク	ビギナーズ☆ストライク	永吉昴	1
ml_ピンクローズアプローズ	ピンクローズアプローズ	水瀬伊織	1
ml_プルメリアの花	プルメリアの花	萩原雪歩	1
ml_ムーンライトプロムナード	ムーンライト・プロムナード	二階堂千鶴	1
ml_リベレイシングアロン_-liberasing_along-	リベレイシング／アロン -LiberaSing Along-	如月千早、木下ひなた、天空橋朋花、徳川まつり、馬場このみ	1
ml_ワールドアスレチックcook-king_勝者必食スポ食の秋	ワールド・アスレチック・COOK-KING 〜勝者必食！？スポ食の秋〜	中谷育、我那覇響、佐竹美奈子、篠宮可憐、舞浜歩	1
ml_君と同じ物語	君と同じ物語	七尾百合子	1
ml_君に映るポートレイト	君に映るポートレイト	如月千早	1
ml_愛のmagic_once_again	愛のMagic! Once Again!	島原エレナ	1
ml_折紙物語	折紙物語	白石紬	1
ml_真夏のダイヤ	真夏のダイヤ☆	百瀬莉緒、萩原雪歩、田中琴葉、双海真美	1
ml_裏表深層心理	裏表深層心理	豊川風花	1
ml_解夏傀儡	解夏傀儡	真壁瑞希、馬場このみ、四条貴音、周防桃子、中谷育	1
other_bloomy	Bloomy		1
other_boomboombombbayea	BOOM BOOM BOMB-BA-YEA		1
other_choicechance	CHOICE & CHANCE		1
