song_id	title	artist	setlist_count
ml_ホップステップレインボウ4sk_remix	ホップ♪ステップ♪レインボウ♪（4sk Remix）	大神環	0
ml_ホントウノワタシy0c1e_remix	ホントウノワタシ（y0c1e Remix)	田中琴葉	0
ml_マイペースマイウェイdé_dé_mouse_remix	マイペース☆マイウェイ（DÉ DÉ MOUSE Remix）	福田のり子	0
ml_ミスティックセレモニーへの招待状	ミスティック・セレモニーへの招待状	矢吹可奈、伊吹翼、北上麗花、天空橋朋花、双海真美	0
ml_ミステイクマーダー	ミステイク・マーダー！	田中琴葉、豊川風花、春日未来、北沢志保、七尾百合子	0
ml_ユニゾンビート_picco_remix	ユニゾン☆ビート (picco Remix)	舞浜歩	0
ml_ユニークスタープレイヤー	ユニーク・スター・プレイヤー!	双海真美	0
ml_ライアールージュgetty_remix	ライアー・ルージュ（Getty Remix）	北沢志保	0
ml_不思議発見ラボ	不思議発見ラボ！	木下ひなた、矢吹可奈、白石紬	0
ml_交わる季節	交わる季節	四条貴音	0
ml_初恋バタフライnarumi_helvetica_remix	初恋バタフライ（NARUMI HELVETICA Remix)	宮尾美也	0
ml_合言葉はスタートアップ_teddyloid_remix	合言葉はスタートアップ！ (TeddyLoid Remix)	レジェンドデイズ（我那覇響、秋月律子、高槻やよい、双海亜美、水瀬伊織）	0
ml_君だけの欠片_dummy_dog_remix	君だけの欠片 (Dummy Dog Remix)	エミリー スチュアート	0
ml_君想いbirthdayチバニャン_remix	君想いBirthday（チバニャン Remix）	高山紗代子	0
ml_唸れミリオンアーマー	唸れ！ミリオンアーマー！	桜守歌織、篠宮可憐	0
ml_嘆きのfractionnor_remix	嘆きのFRACTION（Nor Remix）	三浦あずさ	0
ml_地球ミラーボウル	地球ミラーボウル	水瀬伊織	0
ml_地球ミラーボウル_teddyloid_remix	地球ミラーボウル (TeddyLoid Remix)	水瀬伊織	0
ml_夕風のメロディー_kotonohouse_remix	夕風のメロディー (KOTONOHOUSE Remix)	篠宮可憐	0
ml_夢にかけるrainbow北上麗花ver	夢にかけるRainbow (北上麗花 Ver.)	北上麗花	0
ml_夢にかけるrainbow如月千早ver	夢にかけるRainbow (如月千早 Ver.)	如月千早	0
ml_夢にかけるrainbow桜守歌織ver	夢にかけるRainbow (桜守歌織 Ver.)	桜守歌織	0
sidem_わんだふる哉人生	わんだふる哉、人生！	猫柳キリオ	0
sidem_アニマフォルトゥナ	アニマ・フォルトゥナ	蒼井享介、秋月涼、信玄誠司、清澄九郎、蒼井悠介、天道輝、若里春名、水嶋咲、紅井朱雀	0
sidem_ディソナンスエデン	ディソナンス・エデン	Altessimo（都築圭、神楽麗）	0
sidem_トロンプルイユダンスホール	トロンプルイユ・ダンスホール	Jupiter（天ヶ瀬冬馬、御手洗翔太、伊集院北斗）	0
sidem_千夜一夜に瞬く星よ	千夜一夜に瞬く星よ	Beit（鷹城恭二、ピエール、渡辺みのり）	0
sidem_奇想天外狂詩曲-fantastic_rhapsody-	奇想天外狂詩曲-FANTASTIC RHAPSODY-	柏木翼、都築圭、神谷幸広、兜大吾	0
sidem_眠らぬ夜にスパシーバ	眠らぬ夜にスパシーバ！	山下次郎、神谷幸広、古論クリス	0
sidem_竜宮逢幻記	竜宮逢幻記	鷹城恭二、華村翔真、古論クリス、天峰秀	0
