song_id	title	artist	setlist_count	lyrics_url	candidate_url	candidate_title	confidence	note
765as_アイ_need_youfor_wonderful_story	アイ NEED YOU（FOR WONDERFUL STORY）	THE IDOLM@STER BRILLIANT STARS（天海春香、如月千早、星井美希、島村卯月、渋谷凛、本田未央、春日未来、最上静香、伊吹 翼、天道 輝、桜庭 薫、柏木 翼、櫻木真乃、風野灯織、八宮めぐる、花海咲季、月村手毬、藤田ことね）	7					
765as_ステキハピネス	ステキハピネス	天海春香	7					
765as_リゾラ	リゾラ	水瀬伊織	7					
765as_ロイヤルストレートフラッシュ	ロイヤルストレートフラッシュ	水瀬伊織	7					
765as_光	光	音無小鳥	7					
765as_笑って	笑って！	天海春香	7					
876_championgirl	CHAMPION GIRL		7					
876_scarlet_rose	Scarlet Rose	上水流宇宙	7					
876_虹の王国の物語エトワールを目指して	虹の王国の物語〜エトワールを目指して〜	灯里愛夏	7					
cg_-legne-_仇なす剣_光の旋律	-LEGNE- 仇なす剣 光の旋律	Rosenburg Engel（神崎蘭子）	7					
cg_beat_of_the_night	Beat of the Night	黒埼ちとせ	7					
cg_bloody_festa	Bloody Festa	白坂小梅	7					
cg_blooming_days	Blooming Days	安部菜々、五十嵐響子、緒方智絵里、道明寺歌鈴、早坂美玲	7					
cg_cherrymerrycherry	cherry＊merry＊cherry	緒方智絵里	7					
cg_coco夏夏夏_holiday	CoCo夏夏夏 Holiday	上田鈴帆、佐藤心、十時愛梨	7					
cg_drastic_melody	Drastic Melody	Sirius Chord（渋谷凛、白雪千夜、松永涼）	7					
cg_flip_flop	Flip Flop	日野茜	7					
cg_hungry_bambi	Hungry Bambi	キュリオスター「佐々木千枝、市原仁奈、橘ありす、龍崎薫、棟方愛海、遊佐こずえ	7					
cg_lets_sail_away	Let's Sail Away!!!	浅利七海、西園寺琴歌、八神マキノ	7					
cg_neo_beautiful_pain	Neo Beautiful Pain	神谷奈緒	7					
cg_one_life	One Life	松永涼	7					
cg_shine_in_the_sky	Shine In The Sky☆	U149（橘ありす、櫻井桃華、赤城みりあ、的場梨沙、結城晴、佐々木千枝、龍崎薫、市原仁奈、古賀小春）	7					
cg_shinobi_40_忍者のすゝめ	Shinobi 4.0 忍者のすゝめ	浜口あやめ	7					
cg_sparkling_girl	Sparkling Girl	多田李衣菜	7					
cg_sunshine_see_may	Sunshine See May	山紫水明（依田芳乃、藤原肇）	7					
cg_teeenagegroovin	Teeenage☆Groovin'	LINK-RING（喜多見柚、椎名法子、棟方愛海）	7					
cg_youre_stars_shine_on_me	You're stars shine on me	アナスタシア	7					
cg_あの子が街に来なサンタ	あの子が街に来なサンタ	イヴ・サンタクロース	7					
cg_あらかねの器	あらかねの器	藤原肇	7					
cg_おかしな国のおかし屋さん	おかしな国のおかし屋さん	三村かな子	7					
cg_おんなの道は星の道	おんなの道は星の道	村上巴	7					
cg_お散歩カメラ	お散歩カメラ	高森藍子	7					
cg_かぼちゃ姫	かぼちゃ姫	白坂小梅、久川凪、関裕美、森久保乃々、椎名法子	7					
cg_ささのはにうたかたに	ささのはに、うたかたに。	夕星灯（鷺沢文香、佐城雪美、鷹富士茄子、小早川紗枝、藤原肇）	7					
cg_つぼみ	つぼみ	THE IDOLM@STER CINDERELLA GIRLS for BEST5!（塩見周子、前川みく、高垣楓、相葉夕美、一ノ瀬志希）	7					
cg_なつっこ音頭	なつっこ音頭	赤城みりあ、城ヶ崎莉嘉、橘ありす、結城晴、龍崎薫	7					
cg_キミのそばでずっと	キミのそばでずっと	THE IDOLM@STER CINDERELLA GIRLS for BEST5!（島村卯月、高垣楓、三船美優、森久保乃々、依田芳乃）	7					
cg_スパイスパラダイス	スパイスパラダイス	ポジティブパッション（本田未央、日野茜、高森藍子）	7					
cg_ノーチラスソナー_-nautilus_sonar-	ノーチラスソナー　-Nautilus Sonar-	八神マキノ	7					
cg_私色ギフト	私色ギフト	凸レーション（城ヶ崎莉嘉）	7					
cg_空と風と恋のワルツ	空と風と恋のワルツ	小日向美穂	7					
cg_輝けビートシューター	輝け！ビートシューター	ビートシューター（結城晴、的場梨沙）	7					
cg_追い風running	追い風Running	乙倉悠貴	7					
cg_青空エール	青空エール	赤城みりあ、緒方智絵里、城ヶ崎美嘉、脇山珠美	7					
cg_風色メロディ	風色メロディ	緒方智絵里	7					
gakuen_unhappy_light	Unhappy Light	月村手毬	7					
gakuen_たいせつなもの	たいせつなもの	秦谷美鈴	7					
gakuen_ヨルニテ	ヨルニテ	秦谷美鈴	7					
gakuen_古今東西ちょちょいのちょい	古今東西ちょちょいのちょい	初星学園	7					
ml_absolute_run	ABSOLUTE RUN!!!	ストロベリーポップムーン（春日未来、最上静香、伊吹翼）	7					
ml_bitter_sweet	bitter sweet	豊川風花	7					
ml_catch_my_dream	Catch my dream	最上静香	7					
ml_cherry_colored_love	Cherry Colored Love	Sherry’n Cherry（馬場このみ、百瀬莉緒）	7					
ml_diamond_joker	DIAMOND JOKER	伊吹翼、徳川まつり、四条貴音、所恵美	7					
ml_get_lol_get_lol_song	Get lol! Get lol! SONG	ピコピコプラネッツ [木下ひなた、箱崎星梨花、大神環、望月杏奈	7					
ml_helloコンチェルト	Helloコンチェルト	秋月律子、木下ひなた、佐竹美奈子、松田亜利沙	7					
ml_melody_in_scape	Melody in scape	高山紗代子×佐竹美奈子	7					
ml_my_evolution	My Evolution	miraclesonic★expassion（舞浜歩、福田のり子、島原エレナ、高坂海美）	7					
ml_red_zone	RED ZONE	4Luxury（桜守歌織、豊川風花、北上麗花、馬場このみ）	7					
ml_starry_melody	Starry Melody	Starlight Melody（大神環、春日未来、北沢志保、高坂海美、周防桃子、徳川まつり、豊川風花、野々原茜、箱崎星梨花、馬場このみ、松田亜利沙、宮尾美也）	7					
ml_sweet_sweet_soul	Sweet Sweet Soul	アリエス（大神環、野々原茜、箱崎星梨花）	7					
ml_vivid_イマジネーション	VIVID イマジネーション	望月杏奈	7					
ml_おまじない	おまじない	矢吹可奈	7					
ml_アライブファクター	アライブファクター	如月千早×最上静香	7					
ml_インヴィンシブルジャスティス	インヴィンシブル・ジャスティス	マイティーセーラーズ（伊吹翼×高坂海美、上田麗奈））	7					
ml_カーニヴァルジャパネスク	カーニヴァル・ジャパネスク	徳川まつり	7					
ml_スペードのq	スペードのQ	永吉昴、双海亜美、エミリー スチュアート、北沢志保	7					
ml_ビッグバンズバリボー	ビッグバンズバリボー!!!!!	高坂海美、所恵美、高山紗代子、豊川風花、横山奈緒	7					
ml_ピコピコiiko_インベーダー	ピコピコIIKO! インベーダー	ピコピコプラネッツ [木下ひなた、箱崎星梨花、大神環、望月杏奈	7					
ml_フェスタイルミネーション	フェスタ・イルミネーション	徳川まつり	7					
ml_プリムラ	プリムラ	ウィルゴ（永吉昴、七尾百合子、最上静香）	7					
ml_合言葉はスタートアップ	合言葉はスタートアップ！	レジェンドデイズ（我那覇響、秋月律子、高槻やよい、双海亜美、水瀬伊織）	7					
ml_夜に輝く星座のように	夜に輝く星座のように	松田亜利沙×横山奈緒	7					
ml_待ちぼうけのlacrima	待ちぼうけのLacrima	アクアリウス（北上麗花、ジュリア、高山紗代子）	7					
ml_月曜日のクリームソーダ	月曜日のクリームソーダ	Jelly PoP Beans（ロコ、舞浜歩、永吉昴、周防桃子）	7					
ml_百花は月下に散りぬるを	百花は月下に散りぬるを	花咲夜（エミリー スチュアート、白石紬、天空橋朋花）	7					
ml_秘密のメモリーズ	秘密のメモリーズ	四条貴音×豊川風花	7					
ml_絶対的performer	絶対的Performer	miraclesonic★expassion（舞浜歩、福田のり子、島原エレナ、高坂海美）	7					
ml_餞の鳥	餞の鳥	D/Zeal（最上静香、ジュリア）	7					
sc_break_chain	Break Chain	シーズ（七草にちか、緋田美琴）	7					
sc_damascus_cocktail	Damascus Cocktail	有栖川夏葉	7					
sc_daybreak_age	Daybreak Age	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依、浅倉透、樋口円香、福丸小糸、市川雛菜、七草にちか、緋田美琴）	7					
sc_going_my_way	Going my way	和泉愛依	7					
sc_shiny_stories	Shiny Stories	シャイニーカラーズ（櫻木真乃、七草にちか、斑鳩ルカ）	7					
sc_statice	statice	浅倉透	7					
sc_sweet_memories	Sweet Memories	大崎甘奈	7					
sc_tracing_defender	Tracing Defender	ストレイライト（芹沢あさひ、黛冬優子、和泉愛依）	7					
sc_あおぞらサイダー	あおぞらサイダー	市川雛菜	7					
sc_また明日	また明日	大崎甜花	7					
sc_アスファルトを鳴らして	アスファルトを鳴らして	ノクチル（浅倉透、樋口円香、福丸小糸、市川雛菜）	7					
sc_ツバサグラビティ	ツバサグラビティ	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪）	7					
sc_ハナサカサイサイ	ハナサカサイサイ	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	7					
sc_ハナマルバッジ	ハナマルバッジ	小宮果穂	7					
sc_プリズムフレア	プリズムフレア	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依）	7					
sc_星が流れて	星が流れて	イルミネーションスターズ（櫻木真乃、風野灯織、八宮めぐる）	7					
sc_星をめざして	星をめざして	芹沢あさひ	7					
sc_枕木の歌	枕木の歌	イルミネーションスターズ（櫻木真乃、風野灯織、八宮めぐる）	7					
sc_誰ソ彼アイデンティティー	誰ソ彼アイデンティティー	田中摩美々	7					
sc_青空	青空	ノクチル（浅倉透、樋口円香、福丸小糸、市川雛菜）	7					
sidem_compass_gripper	Compass Gripper!!!	FRAME（握野英雄、木村龍、信玄誠司、もふもふえん［岡村直央、橘志狼、姫野かのん、F-LAGS［秋月涼、九十九一希、兜大吾）	7					
sidem_friendly_smile	Friendly Smile	315 STARS(メンタルVer.)（柏木翼、御手洗翔太、都築圭、ピエール、蒼井悠介、信玄誠司、華村翔真、清澄九郎、若里春名、神谷幸広、卯月巻緒、姫野かのん、舞田類、秋月涼、北村想楽）	7					
sidem_genuine_feelings	Genuine feelings	冬美旬	7					
sidem_lets_go	LET'S GO!!	315 STARS(フィジカルVer.)（天ヶ瀬冬馬、天道輝、渡辺みのり、木村龍、秋山隼人、伊瀬谷四季、紅井朱雀、アスラン＝ベルゼビュートⅡ世、水嶋咲、橘志狼、大河タケル、円城寺道流、牙崎漣、兜大吾）	7					
sidem_my_starry_song	My Starry Song	桜庭薫	7					
sidem_poker_faith_-ポーカーフェイス-	POKER FAITH -ポーカーフェイス-	315 STARS(インテリ Ver.)（桜庭薫、伊集院北斗、神楽麗、鷹城恭二、蒼井享介、握野英雄、猫柳キリオ、冬美旬、榊夏来、黒野玄武、東雲荘一郎、岡村直央、硲道夫、山下次郎、九十九一希、葛之葉雨彦、古論クリス）	7					
sidem_vivaファミリーリズム	VIVA!!ファミリーリズム	Ｗ（蒼井悠介、蒼井享介）	7					
sidem_スリーブレス	スリーブレス	FRAME（握野英雄、木村龍、信玄誠司）	7					
sidem_夜空を煌めく星のように	夜空を煌めく星のように	DRAMATIC STARS（天道輝、桜庭薫、柏木翼、秋山隼人、若里春名、冬美旬、榊夏来）	7					
765as_123	1,2,3	沼倉愛美、原由実、浅倉杏美	6					
765as_crystloud	CRYST@LOUD	天海春香、渋谷凛、伊吹翼、天道輝、八宮めぐる	6					
765as_grtitude	GR@TITUDE	Project LUMINOUS（天海春香、如月千早、星井美希、萩原雪歩、高槻やよい、秋月律子、三浦あずさ、水瀬伊織、菊地真、双海亜美、双海真美、四条貴音、我那覇響、安部菜々、神崎蘭子、城ヶ崎美嘉、双葉杏、諸星きらり、春日未来、最上静香、伊吹翼、白石紬、桜守歌織、白瀬咲耶、小宮果穂、杜野凛世、大崎甘奈、大崎甜花、奥空心白）	6					
765as_おもいでのはじまり	おもいでのはじまり	天海春香、萩原雪歩、菊地真	6					
765as_でれぱれど	でれぱれ～ど	原紗友里＆青木瑠璃子 from CINDERELLA PARTY!	6					
765as_でれぱ音頭	でれぱ音頭	原紗友里＆青木瑠璃子 from CINDERELLA PARTY！	6					
765as_らららわんだぁらんど	ら♪ら♪ら♪わんだぁらんど	天海春香＆はるかさん、如月千早＆ちひゃー、萩原雪歩＆ゆきぽ、高槻やよい＆やよ、秋月律子＆ちっちゃん、三浦あずさ＆みうらさん、水瀬伊織＆いお、菊地真＆まこちー、双海亜美／真美＆こあみ・こまみ、星井美希＆あふぅ、我那覇響＆ちびき、四条貴音＆たかにゃ、音無小鳥＆ぴよぴよ	6					
765as_サニー	サニー	双海亜美／真美、三浦あずさ、水瀬伊織、萩原雪歩、秋月律子	6					
765as_チアリングレター	チアリングレター	菊地真	6					
765as_デレパノココロ	デレパノココロ	原紗友里＆青木瑠璃子 from CINDERELLA PARTY!	6					
765as_バレンタイン	バレンタイン	星井美希、双海亜美／真美	6					
765as_全力アイドル	全力アイドル	水瀬伊織	6					
765as_晴れ色	晴れ色	三浦あずさ	6					
765as_紅白応援v_ビクトリー	紅白応援V (ビクトリー)	765PRO ALLSTARS ...and you!（天海春香、星井美希、如月千早、高槻やよい、萩原雪歩、菊地真、双海亜美/真美、水瀬伊織、三浦あずさ、四条貴音、我那覇響、秋月律子）	6					
765as_細氷	細氷	如月千早	6					
765as_絶険あるいは逃げられぬ恋	絶険、あるいは逃げられぬ恋	菊地真	6					
876_dazzling_world	Dazzling World	秋月涼	6					
876_ヴヴヴ	ヴヴヴ	灯里愛夏、上水流宇宙、レトラ	6					
961_flame	FlaME	星井美希、我那覇響、四条貴音	6					
cg_anemonestar	AnemoneStar	渋谷凛	6					
cg_angel_breeze	Angel Breeze	川島瑞樹	6					
cg_claw_my_heart	Claw My Heart	早坂美玲	6					
cg_fantasia_for_the_girls	Fantasia for the Girls	久川颯、イヴ・サンタクロース、白雪千夜、神谷奈緒、藤原肇、依田芳乃、赤城みりあ、星輝子、小早川紗枝	6					
cg_frozen_tears	Frozen Tears	北条加蓮	6					
cg_go_just_go	Go Just Go!	夢見りあむ、大槻唯、北条加蓮、佐藤心、一ノ瀬志希、鷹富士茄子、棟方愛海、川島瑞樹、五十嵐響子	6					
cg_happy_new_yeah	Happy New Yeah!	島村卯月、渋谷凛、本田未央、佐藤心、三村かな子	6					
cg_last_kiss	Last Kiss	三船美優	6					
cg_milky_mode	Milky Mode	及川雫	6					
cg_near_to_you	Near to You	宮本フレデリカ、一ノ瀬志希、櫻井桃華、中野有香、五十嵐響子	6					
cg_night_time_wander	Night Time Wander	ルビーカウンテス（桐生つかさ、八神マキノ、大槻唯）	6					
cg_nightwear	Nightwear	LiPPS（速水奏、塩見周子、城ヶ崎美嘉、宮本フレデリカ、一ノ瀬志希）	6					
cg_sweet_witches_night_6人目はだぁれ	Sweet Witches' Night 〜6人目はだぁれ〜	Sweetches（三村かな子、十時愛梨、森久保乃々、椎名法子、及川雫）	6					
cg_virgin_love	Virgin Love	ノーティギャルズ（向井拓海×藤本里奈、金子真由美））	6					
cg_お願いシンデレラ_-jazz_rearrange_mix-	お願い！シンデレラ -JAZZ Rearrange Mix-	島村卯月、渋谷凛、本田未央	6					
cg_きゅんきゅんまっくす	きゅん・きゅん・まっくす	一ノ瀬志希、乙倉悠貴、椎名法子、前川みく、棟方愛海	6					
cg_この恋の解を答えなさい	この恋の解を答えなさい	久川颯、高森藍子、夢見りあむ、神崎蘭子、大石泉	6					
cg_ずるじゃん	ずるじゃん	乙倉悠貴	6					
cg_とんでいっちゃいたいの	とんでいっちゃいたいの	一ノ瀬志希、三村かな子、宮本フレデリカ	6					
cg_なみだのくに	なみだのくに	森久保乃々	6					
cg_はにかみdays	はにかみdays	島村卯月	6					
cg_シンデレラno1	シンデレラNo.1	安部菜々、イヴ・サンタクロース、神崎蘭子	6					
cg_スバル	スバル	プロローグノーツ（大石泉、乙倉悠貴、多田李衣菜、水本ゆかり、神谷奈緒）	6					
cg_スローライフファンタジー	スローライフ・ファンタジー	双葉杏	6					
cg_パステルピンクな恋	パステルピンクな恋	三村かな子、輿水幸子、佐久間まゆ、緒方智絵里、小早川紗枝	6					
cg_ヒーローヴァーサスレイナンジョー	ヒーローヴァーサスレイナンジョー	ヒーローヴァーサス（南条光、小関麗奈）	6					
cg_メルヘンメタモルフォーゼ	メルヘン∞メタモルフォーゼ！	安部菜々	6					
cg_ラビューダトライアングル	ラビューダ♡トライアングル	アミマネラ（島村卯月、宮本フレデリカ、喜多日菜子）	6					
cg_不埒なcanvas	不埒なCANVAS	輿水幸子、塩見周子、相葉夕美	6					
cg_双翼の独奏歌	双翼の独奏歌	ダークイルミネイト（神崎蘭子、二宮飛鳥）	6					
cg_夢をのぞいたら	夢をのぞいたら	本田未央、北条加蓮、夢見りあむ、遊佐こずえ、佐城雪美、一ノ瀬志希、鷺沢文香、佐久間まゆ、ナターリア	6					
cg_恋のhamburg	恋のHamburg♪	五十嵐響子	6					
cg_春恋フレーム	春恋フレーム	上条春菜	6					
cg_炎の華	炎の華	向井拓海	6					
cg_神様絶対だよ	神様！絶対だよ	Innocent Drops（イヴ・サンタクロース、西園寺琴歌、島村卯月、高森藍子、新田美波）	6					
cg_認めてくれなくたっていいよ	認めてくれなくたっていいよ	乙倉悠貴、関裕美、白菊ほたる、早坂美玲、黒埼ちとせ	6					
gakuen_kira_kira	Kira Kira	紫雲清夏	6					
gakuen_superlative	Superlative	秦谷美鈴	6					
gakuen_top_secret	Top Secret	有村麻央	6					
gakuen_ときめきのソルフェージュ	ときめきのソルフェージュ	倉本千奈	6					
gakuen_叶えたいことばかり	叶えたい、ことばかり	月村手毬	6					
gakuen_歌声は君いろ	歌声は君いろ	姫崎莉波	6					
gakuen_理論武装して	理論武装して	雨夜燕	6					
ml_arrive_you_それが運命でも	Arrive You 〜それが運命でも〜	TIntMe!（大神環、中谷育、周防桃子）	6					
ml_bouncing_smile	BOUNCING♪ SMILE!	大神環	6					
ml_episode_tiara	Episode. Tiara	STAR ELEMENTS（春日未来、矢吹可奈、田中琴葉）	6					
ml_everyday_stars	EVERYDAY STARS!!	四条貴音、真壁瑞希、木下ひなた、矢吹可奈、横山奈緒	6					
ml_harmony_4_you	Harmony 4 You	765 MILLION ALLSTARS 天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也、白石紬、桜守歌織	6					
ml_i_didi_will	I did＋I will	Jelly PoP Beans（ロコ、舞浜歩、永吉昴、周防桃子）	6					
ml_impervious_resolution	Impervious Resolution	萩原雪歩	6					
ml_my_style_our_style	MY STYLE! OUR STYLE!!!!	周防桃子	6					
ml_piece_of_cake	piece of cake	北上麗花×北沢志保	6					
ml_retale	ReTale	≡君彩≡（所恵美、矢吹可奈、松田亜利沙）	6					
ml_standing_alive	STANDING ALIVE	ARRIVE（篠宮可憐、四条貴音、島原エレナ、百瀬莉緒、ロコ）	6					
ml_stereophonic_isotonic	STEREOPHONIC ISOTONIC	ロコ	6					
ml_super_duper	Super Duper	Jus-2-Mint（佐竹美奈子、横山奈緒）	6					
ml_super_size_love	SUPER SIZE LOVE!!	佐竹美奈子	6					
ml_tomorrow_program	Tomorrow Program	トゥインクルリズム（中谷育、七尾百合子、松田亜利沙）	6					
ml_we_are_one	WE ARE ONE!!	福田のり子	6					
ml_グッドサイン	グッドサイン	765 MILLION ALLSTARS（天海春香、春日未来、如月千早、木下ひなた、四条貴音、ジュリア、高山紗代子、田中琴葉、天空橋朋花、箱崎星梨花、松田亜利沙、三浦あずさ、水瀬伊織、最上静香、望月杏奈、矢吹可奈、エミリー スチュアート、大神環、我那覇響、菊地真、北上麗花、高坂海美、佐竹美奈子、島原エレナ、高槻やよい、永吉昴、野々原茜、馬場このみ、福田のり子、舞浜歩、真壁瑞希、百瀬莉緒、横山奈緒、秋月律子、伊吹翼、北沢志保、篠宮可憐、周防桃子、徳川まつり、所恵美、豊川風花、中谷育、七尾百合子、二階堂千鶴、萩原雪歩、ロコ、双海亜美、双海真美、星井美希、宮尾美也、白石紬、桜守歌織）	6					
ml_サマトリ_summer_trip	サマ☆トリ ~Summer trip~	北上麗花	6					
ml_チョー元気showアイドルchng	チョー↑元気Show☆アイドルch@ng!	松田亜利沙	6					
ml_ドリームトラベラー	ドリームトラベラー	ミックスナッツ（馬場このみ、木下ひなた、佐竹美奈子、中谷育、双海真美）	6					
ml_ハルカナミライ	ハルカナミライ	天海春香×春日未来	6					
ml_ファンタジスタカーニバル	ファンタジスタ・カーニバル	島原エレナ	6					
ml_ミラージュミラー	ミラージュ・ミラー	Charlotte・Charlotte（徳川まつり、エミリー スチュアート）	6					
ml_メメントモメントルルルルル	メメント？モメント♪ルルルルル☆	タウラス（春日未来、徳川まつり、宮尾美也）	6					
ml_ラストアクトレス	ラスト・アクトレス	田中琴葉、周防桃子、馬場このみ、真壁瑞希、白石紬	6					
ml_ランニングハイッ	ランニング・ハイッ	キャンサー（エミリー スチュアート、木下ひなた、横山奈緒）	6					
ml_ロケットスター	ロケットスター☆	伊吹翼	6					
ml_ローリングさんかく	ローリング△さんかく	周防桃子	6					
ml_君想いbirthday	君想いBirthday	高山紗代子	6					
ml_微笑み日和	微笑み日和	エミリー スチュアート	6					
ml_恋心マスカレード	恋心マスカレード	二階堂千鶴	6					
ml_水中キャンディ	水中キャンディ	馬場このみ	6					
ml_空想文学少女	空想文学少女	七尾百合子	6					
ml_絵本	絵本	北沢志保	6					
ml_赤い世界が消える頃	赤い世界が消える頃	矢吹可奈、佐竹美奈子、篠宮可憐、真壁瑞希、北上麗花	6					
ml_追憶のサンドグラス	追憶のサンドグラス	星井美希	6					
ml_鳥籠スクリプチュア	鳥籠スクリプチュア	天空橋朋花	6					
sc_borderline	Borderline	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依、浅倉透、樋口円香、福丸小糸、市川雛菜、七草にちか、緋田美琴、斑鳩ルカ、鈴木羽那、郁田はるき）	6					
sc_darling_you	Darling you!	桑山千雪	6					
sc_futurity_smile	FUTURITY SMILE	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依）	6					
sc_one_star	ONE STAR	小宮果穂、黛冬優子、和泉愛依	6					
sc_ひめくりモザイク	ひめくりモザイク	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	6					
sc_イルミネイトコンサート	イルミネイトコンサート	イルミネーションスターズ（櫻木真乃、風野灯織、八宮めぐる）	6					
sc_キャットスクワッド	キャットスクワッド	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	6					
sc_チョコデートサンデー	チョコデート・サンデー	園田智代子	6					
sc_一閃は君が導く	一閃は君が導く	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	6					
sc_夢模様キャンバス	夢模様キャンバス	郁田はるき	6					
sc_愛なview	愛なView	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依、浅倉透、樋口円香、福丸小糸、市川雛菜、七草にちか、緋田美琴、斑鳩ルカ、鈴木羽那、郁田はるき）	6					
sc_無垢	無垢	鈴木羽那	6					
sc_裸足じゃイラレナイ	裸足じゃイラレナイ	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	6					
sc_過純性ブリーチ	過純性ブリーチ	西城樹里	6					
sc_雪月風花	雪・月・風・花	幽谷霧子	6					
sc_青とオレンジ	青とオレンジ	ノクチル（浅倉透、樋口円香、福丸小糸、市川雛菜）	6					
sidem_because	Because	桜庭薫	6					
sidem_calling	CALLING	神速一魂（紅井朱雀、黒野玄武）	6					
sidem_not_alone	Not Alone	C.FIRST（天峰秀、花園百々人、眉見鋭心）	6					
sidem_pavé_étoiles	Pavé Étoiles	Café Parade（神谷幸広、東雲荘一郎、アスラン＝ベルゼビュートⅡ世、卯月巻緒、水嶋咲）	6					
sidem_permafrost	PERMAFROST	Legenders（葛之葉雨彦、北村想楽、古論クリス）	6					
sidem_platinum_mask	Platinum MASK	Beit（鷹城恭二、ピエール、渡辺みのり）	6					
sidem_rainy_memories	Rainy Memories	DRAMATIC STARS（天道輝、桜庭薫、柏木翼）	6					
sidem_swing_your_leaves	Swing Your Leaves	FRAME（握野英雄、木村龍、信玄誠司）	6					
sidem_time_before_time	Time Before Time	Legenders（葛之葉雨彦、北村想楽、古論クリス）	6					
sidem_tomorrow_diamond	TOMORROW DIAMOND	Beit（鷹城恭二、ピエール、渡辺みのり）	6					
sidem_ultimate_flame	ULTIMATE FLAME	FRAME（握野英雄、木村龍、信玄誠司）	6					
sidem_vsbelievers	vs.BELIEVERS	W ＆ THE 虎牙道（蒼井享介、蒼井悠介、大河タケル、牙崎漣、円城寺道流）	6					
sidem_ぴんとこな_蝶よ華よ	ぴんとこな 〜蝶よ華よ〜	華村翔真	6					
sidem_君と咲いた未来へ	君と咲いた未来へ	彩（猫柳キリオ、華村翔真、清澄九郎）	6					
sidem_来来美食	来来美食	C.FIRST（天峰秀、花園百々人、眉見鋭心）	6					
sidem_流るゝ風の如く_和敬清寂	流るゝ風の如く 〜和敬清寂〜	清澄九郎	6					
sidem_笑顔の祭りにゃ福来る	笑顔の祭りにゃ、福来る	彩（猫柳キリオ、華村翔真、清澄九郎、神速一魂［紅井朱雀、黒野玄武、THE 虎牙道［大河タケル、牙崎漣、円城寺道流）	6					
765as_in_wonderradio	in WonderRadio	沼倉愛美＆原由実＆浅倉杏美 from THE IDOLM@STER STATION!!!	5					
765as_mythmaker	Mythmaker	三浦あずさ	5					
765as_shyshining	shy→shining	765PRO ALLSTARS（天海春香、如月千早、萩原雪歩、高槻やよい、秋月律子、三浦あずさ、水瀬伊織、菊地真、双海亜美、双海真美、星井美希、四条貴音、我那覇響）	5					
765as_七彩ボタン	七彩ボタン	水瀬伊織、三浦あずさ、双海亜美	5					
765as_思い出をありがとう	思い出をありがとう	秋月律子、三浦あずさ、菊地真	5					
